#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 01 05 14 20 295 10.2 12.4 99.00 99.00 99.00 999 1001.7   7.9   7.7 999.0 99.0 99.00
2009 01 05 14 50 294  9.5 11.4  2.63 10.00  7.02 237 1002.2   8.0   7.8 999.0 99.0 99.00
2009 01 05 15 20 291  7.4  8.7 99.00 99.00 99.00 999 1003.1   8.1   7.8 999.0 99.0 99.00
2009 01 05 15 50 298  7.2  8.8 99.00 99.00 99.00 999 1003.8   8.0   7.8 999.0 99.0 99.00
2009 01 05 16 20 288  7.5  9.0 99.00 99.00 99.00 999 1004.9   8.0   7.8 999.0 99.0 99.00
2009 01 05 16 50 292  7.6  9.3  2.72 10.00  7.51 268 1006.0   7.5   7.7 999.0 99.0 99.00
2009 01 05 17 20 285  6.1  7.5 99.00 99.00 99.00 999 1006.2   7.7   7.7 999.0 99.0 99.00
2009 01 05 17 50 278  6.0  7.5  3.17 10.00  8.33 269 1006.7   7.7   7.8 999.0 99.0 99.00
2009 01 05 18 20 277  5.1  6.5 99.00 99.00 99.00 999 1007.5   8.0   7.7 999.0 99.0 99.00
2009 01 05 18 50 279  7.0  8.7  3.82 10.00  8.83 271 1008.5   7.9   7.6 999.0 99.0 99.00
2009 01 05 19 20 296  6.9  8.5 99.00 99.00 99.00 999 1009.4   7.8   7.6 999.0 99.0 99.00
2009 01 05 19 50 268  6.8  8.4  3.75 10.81  9.00 273 1009.9   7.4   7.5 999.0 99.0 99.00
2009 01 05 20 20 273  6.1  7.8 99.00 99.00 99.00 999 1010.2   7.5   7.5 999.0 99.0 99.00
2009 01 05 20 50 265  5.0  6.7  3.94 10.00  9.14 267 1010.6   7.4   7.5 999.0 99.0 99.00
2009 01 05 21 20 282  5.4  7.1 99.00 99.00 99.00 999 1010.8   7.8   7.5 999.0 99.0 99.00
2009 01 05 21 50 281  5.2  6.9  3.36 12.12  9.03 265 1010.9   7.3   7.5 999.0 99.0 99.00
2009 01 05 22 20 268  4.2  5.7 99.00 99.00 99.00 999 1011.3   7.4   7.5 999.0 99.0 99.00
2009 01 05 22 50 268  4.5  6.2  3.59 11.43  9.17 266 1011.5   7.6   7.5 999.0 99.0 99.00
2009 01 05 23 20 270  4.4  5.9 99.00 99.00 99.00 999 1011.8   7.7   7.5 999.0 99.0 99.00
2009 01 05 23 50 272  4.7  6.2  3.74 10.81  9.04 270 1012.5   7.6   7.6 999.0 99.0 99.00
2009 01 06 00 20 258  5.8  7.6 99.00 99.00 99.00 999 1013.1   7.5   7.6 999.0 99.0 99.00
2009 01 06 00 50 248  4.7  6.3  3.66 12.12  9.25 259 1012.7   7.6   7.6 999.0 99.0 99.00
2009 01 06 01 20 265  5.4  6.7 99.00 99.00 99.00 999 1013.1   7.6   7.6 999.0 99.0 99.00
2009 01 06 01 50 260  5.7  7.5  3.78 12.90  9.51 279 1013.5   7.7   7.7 999.0 99.0 99.00
2009 01 06 02 20 249  7.2  9.3 99.00 99.00 99.00 999 1013.5   7.0   7.7 999.0 99.0 99.00
2009 01 06 02 50 237  4.6  6.9  3.70 13.79  9.25 273 1013.3   7.4   7.7 999.0 99.0 99.00
2009 01 06 03 20 252  4.8  7.2 99.00 99.00 99.00 999 1013.5   7.5   7.7 999.0 99.0 99.00
2009 01 06 03 50 260  5.4  7.3  3.90 13.79  9.47 276 1013.4   7.3   7.7 999.0 99.0 99.00
2009 01 06 04 20 238  4.4  5.7 99.00 99.00 99.00 999 1013.7   6.8   7.8 999.0 99.0 99.00
2009 01 06 04 50 249  4.1  6.0  3.65 13.79  9.56 272 1014.1   7.0   7.7 999.0 99.0 99.00
2009 01 06 05 20 236  4.4  5.4 99.00 99.00 99.00 999 1014.8   7.4   7.7 999.0 99.0 99.00
2009 01 06 05 50 242  5.4  6.4  4.45 12.90 10.51 269 1014.2   7.2   7.6 999.0 99.0 99.00
2009 01 06 06 20 231  5.8  7.2 99.00 99.00 99.00 999 1014.1   7.1   7.6 999.0 99.0 99.00
2009 01 06 06 50 219  4.6  6.1  4.52 12.90 10.31 266 1013.7   7.2   7.6 999.0 99.0 99.00
2009 01 06 07 20 212  4.5  6.1 99.00 99.00 99.00 999 1013.4   7.0   7.7 999.0 99.0 99.00
2009 01 06 07 50 199  5.2  6.4  4.95 12.12 10.49 257 1013.4   7.1   7.6 999.0 99.0 99.00
2009 01 06 08 20 197  6.3  7.8 99.00 99.00 99.00 999 1013.2   6.8   7.6 999.0 99.0 99.00
2009 01 06 08 50 187  5.5  6.8  3.99 13.79  9.50 242 1012.7   6.7   7.6 999.0 99.0 99.00
2009 01 06 09 20 171  3.1  4.7 99.00 99.00 99.00 999 1012.7   6.6   7.6 999.0 99.0 99.00
2009 01 06 09 50 141  4.1  6.1  4.19 12.12 10.15 261 1012.2   6.5   7.5 999.0 99.0 99.00
2009 01 06 10 20 140  4.9  7.5 99.00 99.00 99.00 999 1011.9   6.5   7.6 999.0 99.0 99.00
2009 01 06 10 50 151  3.9  5.7  3.98 11.43  9.66 262 1011.8   6.7   7.6 999.0 99.0 99.00
2009 01 06 11 20 151  4.4  6.1 99.00 99.00 99.00 999 1011.7   6.7   7.5 999.0 99.0 99.00
2009 01 06 11 50 132  6.0  7.8  3.64 12.12  9.41 256 1010.9   6.7   7.5 999.0 99.0 99.00
2009 01 06 12 20 132  7.1  9.5 99.00 99.00 99.00 999 1010.7   6.5   7.5 999.0 99.0 99.00
2009 01 06 12 50 141  7.2  9.2  3.39 12.90  9.43 258 1010.4   6.4   7.5 999.0 99.0 99.00
2009 01 06 13 20 136  6.9  8.8 99.00 99.00 99.00 999 1009.4   6.4   7.4 999.0 99.0 99.00
2009 01 06 13 50 132  7.8  9.6  3.26 13.79  9.15 254 1008.9   6.4   7.3 999.0 99.0 99.00
2009 01 06 14 20 139  6.7  8.2 99.00 99.00 99.00 999 1008.9   6.3   7.3 999.0 99.0 99.00
2009 01 06 14 50 128  6.9  9.3  2.71 14.81  8.26 249 1008.4   6.3   7.3 999.0 99.0 99.00
2009 01 06 15 20 110  7.1  9.1 99.00 99.00 99.00 999 1007.9   5.9   7.3 999.0 99.0 99.00
2009 01 06 15 50 105  7.3  9.2  2.79 14.81  9.17 259 1007.6   5.5   7.3 999.0 99.0 99.00
2009 01 06 16 20 111  6.1  8.0 99.00 99.00 99.00 999 1007.8   5.8   7.3 999.0 99.0 99.00
2009 01 06 16 50 111  6.3  9.1  2.51 14.81  8.53 260 1007.8   6.1   7.2 999.0 99.0 99.00
2009 01 06 17 20 137  2.7  6.1 99.00 99.00 99.00 999 1007.7   5.9   7.2 999.0 99.0 99.00
2009 01 06 17 50 201  8.4  9.9  2.85 13.79  8.53 253 1007.4   7.8   7.2 999.0 99.0 99.00
2009 01 06 18 20 205  8.3  9.7 99.00 99.00 99.00 999 1007.5   7.8   7.2 999.0 99.0 99.00
2009 01 06 18 50 204  9.4 10.7  2.65 14.81  8.48 258 1007.3   7.9   7.3 999.0 99.0 99.00
2009 01 06 19 20 207  9.8 11.3 99.00 99.00 99.00 999 1006.7   8.1   7.3 999.0 99.0 99.00
2009 01 06 19 50 219  9.2 10.9  2.63 14.81  8.29 241 1006.4   8.3   7.4 999.0 99.0 99.00
2009 01 06 20 20 223 11.0 13.5 99.00 99.00 99.00 999 1005.4   8.8   7.4 999.0 99.0 99.00
2009 01 06 20 50 233 11.9 16.0 99.00 99.00 99.00 999 1005.3   9.1   7.4 999.0 99.0 99.00
2009 01 06 21 20 238 13.5 16.8 99.00 99.00 99.00 999 1004.8   9.3   7.4 999.0 99.0 99.00
2009 01 06 21 50 244 12.9 16.1  2.90 12.90  7.49 246 1005.0   9.5   7.4 999.0 99.0 99.00
2009 01 06 22 20 244 12.9 15.9 99.00 99.00 99.00 999 1005.0   9.4   7.5 999.0 99.0 99.00
2009 01 06 22 50 241 12.4 14.4  3.33 12.90  7.67 267 1004.8   9.2   7.5 999.0 99.0 99.00
2009 01 06 23 20 240 13.1 15.6 99.00 99.00 99.00 999 1004.5   9.3   7.5 999.0 99.0 99.00
2009 01 06 23 50 244 12.5 15.4  4.36 13.79  8.22 256 1004.6   9.3   7.5 999.0 99.0 99.00
2009 01 07 00 20 246 12.3 14.6 99.00 99.00 99.00 999 1004.9   9.3   7.5 999.0 99.0 99.00
2009 01 07 00 50 242 12.4 15.5  4.26 11.43  8.02 266 1004.6   9.2   7.6 999.0 99.0 99.00
2009 01 07 01 20 245 12.1 14.5 99.00 99.00 99.00 999 1004.3   9.1   7.6 999.0 99.0 99.00
2009 01 07 01 50 245 11.7 13.6 99.00 99.00 99.00 999 1004.0   9.1   7.6 999.0 99.0 99.00
2009 01 07 02 20 245 10.9 13.2 99.00 99.00 99.00 999 1004.1   9.0   7.7 999.0 99.0 99.00
2009 01 07 02 50 246 10.9 13.0 99.00 99.00 99.00 999 1004.3   9.1   7.8 999.0 99.0 99.00
2009 01 07 03 20 246 11.0 13.0 99.00 99.00 99.00 999 1004.3   9.1   7.8 999.0 99.0 99.00
2009 01 07 03 50 244 10.8 12.8  4.56  9.09  8.00 257 1004.3   9.1   7.8 999.0 99.0 99.00
2009 01 07 04 20 250 10.3 13.1 99.00 99.00 99.00 999 1004.6   9.3   7.8 999.0 99.0 99.00
2009 01 07 04 50 243 12.5 14.7 99.00 99.00 99.00 999 1003.6   9.3   7.9 999.0 99.0 99.00
2009 01 07 05 20 246 12.7 15.3 99.00 99.00 99.00 999 1003.6   9.3   7.9 999.0 99.0 99.00
2009 01 07 05 50 247 12.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2009 01 07 06 20 250 12.3 14.7 99.00 99.00 99.00 999 1003.7   9.2   7.8 999.0 99.0 99.00
2009 01 07 06 50 249 12.0 14.8 99.00 99.00 99.00 999 1003.6   9.2   7.8 999.0 99.0 99.00
2009 01 07 07 20 251 12.4 14.9 99.00 99.00 99.00 999 1003.6   9.3   7.8 999.0 99.0 99.00
2009 01 07 07 50 255 12.7 15.4 99.00 99.00 99.00 999 1003.8   9.3   7.8 999.0 99.0 99.00
2009 01 07 08 20 258 12.7 15.2 99.00 99.00 99.00 999 1004.0   9.3   7.8 999.0 99.0 99.00
2009 01 07 08 50 258 12.0 14.0  3.99 11.43  7.24 252 1003.9   9.3   7.8 999.0 99.0 99.00
2009 01 07 09 20 259 11.4 14.1 99.00 99.00 99.00 999 1004.2   9.3   7.8 999.0 99.0 99.00
2009 01 07 09 50 260 11.1 13.0  3.95 11.43  7.69 255 1004.7   9.3   7.8 999.0 99.0 99.00
2009 01 07 10 20 260  9.8 11.8 99.00 99.00 99.00 999 1004.9   9.1   7.8 999.0 99.0 99.00
2009 01 07 11 20 254 10.0 11.7 99.00 99.00 99.00 999 1005.3   9.1   7.9 999.0 99.0 99.00
2009 01 07 11 50 253  9.3 10.9  3.50 12.12  8.00 257 1005.3   9.0   7.8 999.0 99.0 99.00
2009 01 07 12 20 254  8.7 10.2 99.00 99.00 99.00 999 1004.9   8.9   7.7 999.0 99.0 99.00
2009 01 07 12 50 255  8.3  9.6  3.76 11.43  8.18 261 1004.9   8.8   7.7 999.0 99.0 99.00
2009 01 07 13 50 248  8.3 10.0 99.00 99.00 99.00 999 1004.7   8.8   7.6 999.0 99.0 99.00
2009 01 07 14 20 249  8.2  9.6 99.00 99.00 99.00 999 1004.7   8.7   7.6 999.0 99.0 99.00
2009 01 07 15 20 246  7.7  9.2 99.00 99.00 99.00 999 1004.7   8.7   7.7 999.0 99.0 99.00
2009 01 07 15 50 243  8.0  9.3 99.00 99.00 99.00 999 1004.7   8.6   7.7 999.0 99.0 99.00
2009 01 07 16 20 241  8.4 10.4 99.00 99.00 99.00 999 1004.7   8.6   7.7 999.0 99.0 99.00
2009 01 07 16 50 246  8.6 10.4 99.00 99.00 99.00 999 1004.9   8.8   7.6 999.0 99.0 99.00
2009 01 07 17 20 251  8.8 10.5 99.00 99.00 99.00 999 1005.1   8.8   7.6 999.0 99.0 99.00
2009 01 07 17 50 253  9.2 10.6  4.12 12.12  8.54 258 1005.5   8.8   7.7 999.0 99.0 99.00
2009 01 07 18 20 251  8.8 10.6 99.00 99.00 99.00 999 1005.6   8.8   7.6 999.0 99.0 99.00
2009 01 07 18 50 248  8.1  9.9  4.00 12.12  8.56 254 1005.8   8.7   7.7 999.0 99.0 99.00
2009 01 07 19 20 243  7.7  9.1 99.00 99.00 99.00 999 1005.8   8.6   7.7 999.0 99.0 99.00
2009 01 07 19 50 239  6.9  8.0  3.52 12.90  8.16 264 1005.7   8.6   7.7 999.0 99.0 99.00
2009 01 07 20 20 237  6.7  7.8 99.00 99.00 99.00 999 1005.7   8.6   7.7 999.0 99.0 99.00
2009 01 07 20 50 228  6.8  8.1  3.77 11.43  8.80 253 1005.4   8.6   7.7 999.0 99.0 99.00
2009 01 07 21 20 223  6.6  7.7 99.00 99.00 99.00 999 1004.9   8.5   7.7 999.0 99.0 99.00
2009 01 07 21 50 224  6.1  7.4  3.30 12.90  8.65 253 1004.9   8.4   7.7 999.0 99.0 99.00
2009 01 07 22 20 219  5.4  6.3 99.00 99.00 99.00 999 1004.6   8.3   7.7 999.0 99.0 99.00
2009 01 07 22 50 213  5.5  6.5  2.97 13.79  8.60 259 1004.4   8.2   7.8 999.0 99.0 99.00
2009 01 07 23 20 206  5.0  6.1 99.00 99.00 99.00 999 1004.4   8.1   7.8 999.0 99.0 99.00
2009 01 07 23 50 202  5.2  6.4  3.01 12.90  8.67 254 1004.1   8.0   7.8 999.0 99.0 99.00
2009 01 08 00 20 202  5.4  6.6 99.00 99.00 99.00 999 1003.8   8.2   7.8 999.0 99.0 99.00
2009 01 08 00 50 193  4.7  5.5  3.07 12.90  8.98 245 1003.1   8.2   7.7 999.0 99.0 99.00
2009 01 08 01 20 203  4.7  5.6 99.00 99.00 99.00 999 1003.1   8.3   7.7 999.0 99.0 99.00
2009 01 08 01 50 207  4.0  4.9  2.89 11.43  8.63 243 1002.6   8.3   7.7 999.0 99.0 99.00
2009 01 08 02 20 197  4.5  6.8 99.00 99.00 99.00 999 1002.3   8.4   7.7 999.0 99.0 99.00
2009 01 08 02 50 177  3.6  4.8  3.11 12.12  8.89 252 1002.1   8.4   7.7 999.0 99.0 99.00
2009 01 08 03 20 119  1.9  3.3 99.00 99.00 99.00 999 1001.7   8.3   7.7 999.0 99.0 99.00
2009 01 08 03 50 109  2.7  4.3  3.21 12.12  9.20 270 1001.5   7.9   7.7 999.0 99.0 99.00
2009 01 08 04 20 110  3.1  4.8 99.00 99.00 99.00 999 1001.0   7.3   7.7 999.0 99.0 99.00
2009 01 08 04 50 119  3.1  4.4  3.03 12.12  8.66 272 1001.0   7.4   7.7 999.0 99.0 99.00
2009 01 08 05 20 100  2.6  4.3 99.00 99.00 99.00 999 1001.0   7.1   7.7 999.0 99.0 99.00
2009 01 08 05 50  95  2.4  4.0  3.49 12.12  8.90 277 1000.8   7.1   7.7 999.0 99.0 99.00
2009 01 08 06 20 142  0.8  2.3 99.00 99.00 99.00 999 1000.9   7.4   7.7 999.0 99.0 99.00
2009 01 08 06 50 226  2.0  2.6  2.92 11.43  8.58 263 1001.2   7.7   7.7 999.0 99.0 99.00
2009 01 08 07 20 253  4.9  6.6 99.00 99.00 99.00 999 1001.3   8.1   7.8 999.0 99.0 99.00
2009 01 08 07 50 275  5.2  6.6  3.73 11.43  9.15 261 1001.6   8.3   7.7 999.0 99.0 99.00
2009 01 08 08 20 287  6.4  8.1 99.00 99.00 99.00 999 1001.8   8.3   7.7 999.0 99.0 99.00
2009 01 08 08 50 295  6.9  8.3 99.00 99.00 99.00 999 1002.0   8.3   7.7 999.0 99.0 99.00
2009 01 08 09 20 290  7.4  9.2 99.00 99.00 99.00 999 1002.0   8.1   7.7 999.0 99.0 99.00
2009 01 08 09 50 296  9.0 10.8  3.21 11.43  8.08 283 1002.4   7.9   7.7 999.0 99.0 99.00
2009 01 08 10 20 290  8.6 10.6 99.00 99.00 99.00 999 1003.1   7.8   7.7 999.0 99.0 99.00
2009 01 08 10 50 284  9.5 11.3  3.64 10.81  7.98 276 1003.8   7.8   7.8 999.0 99.0 99.00
2009 01 08 11 20 282  8.1  9.8 99.00 99.00 99.00 999 1004.3   7.9   7.8 999.0 99.0 99.00
2009 01 08 11 50 273  8.5 10.3  3.23 11.43  7.98 268 1004.9   8.0   7.8 999.0 99.0 99.00
2009 01 08 12 20 263  8.6 10.6 99.00 99.00 99.00 999 1005.1   7.7   7.8 999.0 99.0 99.00
2009 01 08 12 50 260  9.1 11.1  3.03 10.81  8.02 262 1005.4   7.7   7.7 999.0 99.0 99.00
2009 01 08 13 20 273  8.9 10.6 99.00 99.00 99.00 999 1005.8   7.7   7.6 999.0 99.0 99.00
2009 01 08 13 50 271  9.6 11.4  2.87 12.12  7.70 265 1006.2   7.5   7.5 999.0 99.0 99.00
2009 01 08 14 20 266  9.2 10.7 99.00 99.00 99.00 999 1006.5   7.5   7.5 999.0 99.0 99.00
2009 01 08 14 50 271  8.6 10.7  2.75 10.81  7.60 261 1007.1   7.5   7.5 999.0 99.0 99.00
2009 01 08 15 20 269  9.8 11.4 99.00 99.00 99.00 999 1007.4   7.6   7.6 999.0 99.0 99.00
2009 01 08 15 50 289  8.1 10.1  2.72  9.09  7.17 244 1008.0   7.5   7.6 999.0 99.0 99.00
2009 01 08 16 20 292  9.5 11.3 99.00 99.00 99.00 999 1008.6   7.6   7.6 999.0 99.0 99.00
2009 01 08 16 50 300 12.3 15.6  2.59 10.81  7.17 262 1009.1   7.4   7.6 999.0 99.0 99.00
2009 01 08 17 20 306 12.9 15.5 99.00 99.00 99.00 999 1010.0   7.4   7.5 999.0 99.0 99.00
2009 01 08 17 50 305 13.3 17.1  2.60 12.90  6.33 249 1010.9   7.3   7.5 999.0 99.0 99.00
2009 01 08 18 20 307 13.8 16.6 99.00 99.00 99.00 999 1011.8   7.1   7.5 999.0 99.0 99.00
2009 01 08 18 50 302 14.7 17.8  3.20 12.90  6.76 261 1012.7   7.0   7.5 999.0 99.0 99.00
2009 01 08 19 20 302 14.6 17.7 99.00 99.00 99.00 999 1013.5   6.8   7.5 999.0 99.0 99.00
2009 01 08 19 50 301 15.1 17.9  3.45 10.81  6.64 262 1014.2   6.6   7.5 999.0 99.0 99.00
2009 01 08 20 20 305 14.2 16.8 99.00 99.00 99.00 999 1015.0   6.5   7.5 999.0 99.0 99.00
2009 01 08 20 50 307 13.7 16.6  3.92 12.12  7.02 273 1015.5   6.4   7.5 999.0 99.0 99.00
2009 01 08 21 20 301 13.6 16.5 99.00 99.00 99.00 999 1015.9   6.3   7.5 999.0 99.0 99.00
2009 01 08 21 50 303 14.1 16.5  4.24  9.09  7.49 273 1016.4   6.2   7.5 999.0 99.0 99.00
2009 01 08 22 20 303 13.3 16.0 99.00 99.00 99.00 999 1017.2   6.1   7.5 999.0 99.0 99.00
2009 01 08 22 50 307 12.5 15.6  4.73 11.43  8.36 280 1017.8   6.3   7.5 999.0 99.0 99.00
2009 01 08 23 20 312 13.1 15.8 99.00 99.00 99.00 999 1018.3   6.4   7.6 999.0 99.0 99.00
2009 01 08 23 50 309 14.4 17.6  4.56 11.43  8.53 271 1018.8   6.3   7.6 999.0 99.0 99.00
2009 01 09 00 20 316 12.9 16.3 99.00 99.00 99.00 999 1020.0   6.3   7.7 999.0 99.0 99.00
2009 01 09 00 50 309 11.7 14.3  5.74 10.81  8.78 268 1021.1   6.2   7.7 999.0 99.0 99.00
2009 01 09 01 20 307 12.5 15.7 99.00 99.00 99.00 999 1021.8   6.2   7.8 999.0 99.0 99.00
2009 01 09 01 50 310 12.0 14.9  4.85 11.43  8.46 273 1022.3   6.1   7.8 999.0 99.0 99.00
2009 01 09 02 20 311 12.4 15.6 99.00 99.00 99.00 999 1022.9   6.2   7.8 999.0 99.0 99.00
2009 01 09 02 50 310 10.9 14.0  5.20 10.81  8.57 279 1023.8   6.2   7.8 999.0 99.0 99.00
2009 01 09 03 20 311 10.2 12.7 99.00 99.00 99.00 999 1024.8   6.1   7.8 999.0 99.0 99.00
2009 01 09 03 50 304  9.6 11.7  5.11 10.81  8.59 277 1025.0   6.1   7.8 999.0 99.0 99.00
2009 01 09 04 20 300  8.4 10.7 99.00 99.00 99.00 999 1025.5   6.1   7.8 999.0 99.0 99.00
2009 01 09 04 50 302  8.4 10.5  5.02 11.43  8.59 267 1026.4   6.2   7.8 999.0 99.0 99.00
2009 01 09 05 20 299  8.4 10.4 99.00 99.00 99.00 999 1026.9   6.0   7.8 999.0 99.0 99.00
2009 01 09 05 50 293  7.0  9.1  5.12 10.81  8.66 279 1027.7   6.0   7.9 999.0 99.0 99.00
2009 01 09 06 20 292  6.4  8.2 99.00 99.00 99.00 999 1028.2   5.9   7.8 999.0 99.0 99.00
2009 01 09 06 50 290  5.0  7.0  3.86 10.81  7.79 267 1029.0   5.9   7.9 999.0 99.0 99.00
2009 01 09 07 20 289  5.5  7.6 99.00 99.00 99.00 999 1029.8   5.9   7.9 999.0 99.0 99.00
2009 01 09 07 50 281  4.7  5.8  3.74 11.43  8.44 273 1030.2   5.8   7.8 999.0 99.0 99.00
2009 01 09 08 20 289  4.8  6.2 99.00 99.00 99.00 999 1031.0   5.9   7.6 999.0 99.0 99.00
2009 01 09 08 50 272  3.3  4.9  3.36 11.43  8.40 269 1030.9   5.8   7.6 999.0 99.0 99.00
2009 01 09 09 20 286  4.9  6.3 99.00 99.00 99.00 999 1031.9   6.0   7.6 999.0 99.0 99.00
2009 01 09 09 50 290  4.9  6.8  2.75 12.12  8.09 271 1032.2   6.0   7.5 999.0 99.0 99.00
2009 01 09 10 20 292  3.8  5.2 99.00 99.00 99.00 999 1032.6   6.0   7.5 999.0 99.0 99.00
2009 01 09 10 50 298  3.0  4.6  3.38 11.43  8.94 271 1033.4   6.0   7.5 999.0 99.0 99.00
2009 01 09 11 20 270  2.2  3.4 99.00 99.00 99.00 999 1033.4   6.1   7.5 999.0 99.0 99.00
2009 01 09 11 50 283  2.3  3.5  3.53 11.43  8.90 270 1033.9   6.1   7.5 999.0 99.0 99.00
2009 01 09 12 20 247  1.6  2.7 99.00 99.00 99.00 999 1033.5   6.1   7.5 999.0 99.0 99.00
2009 01 09 12 50 243  1.2  2.3  3.44 11.43  9.22 251 1033.5   6.2   7.4 999.0 99.0 99.00
2009 01 09 13 50 154  1.1  2.1  3.17 12.12  8.95 267 1033.4   6.2   7.4 999.0 99.0 99.00
2009 01 09 14 20 120  2.9  4.7 99.00 99.00 99.00 999 1033.9   5.8   7.4 999.0 99.0 99.00
2009 01 09 14 50 186  4.1  5.0  3.20 10.81  8.96 246 1034.1   5.8   7.4 999.0 99.0 99.00
2009 01 09 15 20 183  5.0  6.1 99.00 99.00 99.00 999 1033.9   5.7   7.3 999.0 99.0 99.00
2009 01 09 15 50 190  5.6  6.9  2.89 12.12  9.25 249 1034.1   5.6   7.2 999.0 99.0 99.00
2009 01 09 16 20 188  5.7  7.4 99.00 99.00 99.00 999 1033.9   5.7   7.2 999.0 99.0 99.00
2009 01 09 16 50 171  5.1  6.7  3.16 11.43  9.06 256 1034.0   5.8   7.2 999.0 99.0 99.00
2009 01 09 17 20 180  5.8  7.7 99.00 99.00 99.00 999 1034.7   5.8   7.2 999.0 99.0 99.00
2009 01 09 17 50 169  6.0  7.6  3.11 11.43  8.60 254 1034.5   5.6   7.2 999.0 99.0 99.00
2009 01 09 18 20 169  5.7  7.3 99.00 99.00 99.00 999 1034.3   5.7   7.3 999.0 99.0 99.00
2009 01 09 18 50 191  6.2  7.7  2.78 10.81  8.23 249 1034.8   5.9   7.3 999.0 99.0 99.00
2009 01 09 19 20 182  6.2  7.8 99.00 99.00 99.00 999 1034.9   5.2   7.2 999.0 99.0 99.00
2009 01 09 19 50 192  7.1  8.8  2.94 10.81  8.46 249 1035.2   5.6   7.2 999.0 99.0 99.00
2009 01 09 20 20 191  7.6  9.4 99.00 99.00 99.00 999 1034.7   5.4   7.3 999.0 99.0 99.00
2009 01 09 20 50 188  8.3  9.8  2.52 12.12  7.60 264 1034.2   5.3   7.3 999.0 99.0 99.00
2009 01 09 21 20 185  8.1 10.2 99.00 99.00 99.00 999 1033.1   5.5   7.2 999.0 99.0 99.00
2009 01 09 21 50 187  9.2 11.1  2.68 11.43  7.69 253 1033.3   5.6   7.2 999.0 99.0 99.00
2009 01 09 22 20 186  8.1 10.2 99.00 99.00 99.00 999 1033.6   5.6   7.3 999.0 99.0 99.00
2009 01 09 22 50 187  9.4 11.0  2.40 11.43  7.65 249 1032.6   6.0   7.3 999.0 99.0 99.00
2009 01 09 23 20 186 10.0 11.8 99.00 99.00 99.00 999 1032.3   6.2   7.3 999.0 99.0 99.00
2009 01 09 23 50 187  9.1 11.8  2.10 11.43  7.48 253 1032.5   6.3   7.3 999.0 99.0 99.00
2009 01 10 00 20 188  9.8 12.0 99.00 99.00 99.00 999 1032.3   6.2   7.3 999.0 99.0 99.00
2009 01 10 00 50 190 11.1 13.5  2.22 10.81  7.48 251 1031.9   6.3   7.3 999.0 99.0 99.00
2009 01 10 01 20 190 11.3 13.6 99.00 99.00 99.00 999 1031.8   6.2   7.4 999.0 99.0 99.00
2009 01 10 01 50 187 10.5 13.2  2.41 11.43  7.30 254 1031.8   6.1   7.3 999.0 99.0 99.00
2009 01 10 02 20 191 11.4 14.1 99.00 99.00 99.00 999 1031.4   6.2   7.3 999.0 99.0 99.00
2009 01 10 02 50 190 11.7 14.0  2.43 10.81  7.36 244 1030.9   6.3   7.3 999.0 99.0 99.00
2009 01 10 03 20 191 12.0 15.5 99.00 99.00 99.00 999 1031.0   6.4   7.3 999.0 99.0 99.00
2009 01 10 03 50 193 12.3 16.0  2.68  9.09  7.13 244 1030.6   6.5   7.3 999.0 99.0 99.00
2009 01 10 04 20 196 12.2 15.0 99.00 99.00 99.00 999 1030.6   6.5   7.4 999.0 99.0 99.00
2009 01 10 04 50 192 12.2 15.2  2.75  7.69  6.69 242 1030.6   6.5   7.4 999.0 99.0 99.00
2009 01 10 05 20 190 11.6 13.5 99.00 99.00 99.00 999 1030.8   6.6   7.4 999.0 99.0 99.00
2009 01 10 05 50 191 10.6 12.9  3.22 10.81  7.23 252 1030.9   6.8   7.4 999.0 99.0 99.00
2009 01 10 06 20 193  9.6 12.1 99.00 99.00 99.00 999 1030.8   7.1   7.4 999.0 99.0 99.00
2009 01 10 06 50 195 10.1 12.9  3.50 10.00  7.48 252 1030.9   7.0   7.4 999.0 99.0 99.00
2009 01 10 07 20 198 10.3 12.3 99.00 99.00 99.00 999 1031.1   7.1   7.4 999.0 99.0 99.00
2009 01 10 07 50 198 11.0 14.3  4.00 10.81  7.64 263 1030.9   7.2   7.4 999.0 99.0 99.00
2009 01 10 08 20 197 10.4 13.9 99.00 99.00 99.00 999 1030.7   7.1   7.6 999.0 99.0 99.00
2009 01 10 08 50 198 10.2 12.5  3.84 10.81  7.50 265 1030.7   7.3   7.6 999.0 99.0 99.00
2009 01 10 09 20 195 10.3 12.7 99.00 99.00 99.00 999 1030.7   7.2   7.4 999.0 99.0 99.00
2009 01 10 09 50 194 10.4 12.6 99.00 99.00 99.00 999 1030.4   7.3   7.3 999.0 99.0 99.00
2009 01 10 10 20 196 10.8 12.9 99.00 99.00 99.00 999 1030.5   7.3   7.3 999.0 99.0 99.00
2009 01 10 10 50 196 10.5 13.0  3.15 10.00  7.43 247 1030.8   7.4   7.3 999.0 99.0 99.00
2009 01 10 11 20 198 10.1 12.1 99.00 99.00 99.00 999 1031.1   7.3   7.4 999.0 99.0 99.00
